id_site_dep;id_site_dest;timest;type_donnee;est_cookie;est_visite;est_httpsecure;url_profondeur;req_profondeur;prefixe_dep;prefixe_dest;methode_html;reponse;no_cache;id_date;id_navigateur
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;maps.googleapis.com;1,44E+12;text/javascript;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;fonts.googleapis.com;1,44E+12;text/css;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;maps.googleapis.com;1,44E+12;text/javascript;false;false;true;1;0;www.;;GET;200;false;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;doubleclick.net;1,44E+12;image/gif;true;false;true;1;0;www.;stats.g.;GET;200;false;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;text/javascript;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;gstatic.com;1,44E+12;image/gif;false;false;true;1;0;www.;csi.;GET;204;false;20151015;1
merteo.fr;gstatic.com;1,44E+12;image/gif;false;false;true;1;0;www.;csi.;GET;204;false;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;maps.googleapis.com;1,44E+12;text/javascript;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;maps.googleapis.com;1,44E+12;text/javascript;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;facebook.com;1,44E+12;text/html;true;false;true;1;0;www.;www.;GET;200;false;20151015;1
merteo.fr;google-maps-utility-library-v3.googlecode.com;1,44E+12;application/x-unknown-content-type;false;false;false;1;0;www.;;GET;304;true;20151015;1
merteo.fr;google-maps-utility-library-v3.googlecode.com;1,44E+12;application/x-unknown-content-type;false;false;false;1;0;www.;;GET;304;true;20151015;1
merteo.fr;facebook.com;1,44E+12;text/html;true;false;true;1;0;www.;www.;GET;200;false;20151015;1
facebook.com;akamaihd.net;1,44E+12;image/jpeg;false;false;true;2;0;www.;fbcdn-profile-a.;GET;200;true;20151015;1
merteo.fr;maps.googleapis.com;1,44E+12;text/javascript;false;false;true;1;0;www.;;GET;200;false;20151015;1
merteo.fr;merteo.fr;1,44E+12;image/png;true;true;false;4;0;www.;www.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;maps.googleapis.com;1,44E+12;image/gif;false;false;true;1;0;www.;;GET;204;false;20151015;1
merteo.fr;maps.googleapis.com;1,44E+12;text/javascript;false;false;true;1;0;www.;;GET;200;false;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;text/javascript;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;gstatic.com;1,44E+12;image/bmp;false;false;true;1;0;www.;maps.;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts1.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;image/png;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;mts0.googleapis.com;1,44E+12;text/javascript;false;false;true;1;0;www.;;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
merteo.fr;metoceanview.com;1,44E+12;image/png;true;false;false;1;0;www.;tiles.;GET;200;true;20151015;1
google.com;google.com;1,44E+12;text/html;true;false;true;1;0;www.;www.;GET;302;true;20151015;1
google.fr;google.fr;1,44E+12;text/html;true;false;true;1;0;www.;www.;GET;200;true;20151015;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;204;true;20151015;1
google.fr;google.com;1,44E+12;application/json;true;false;true;1;0;www.;plus.;POST;200;false;20151015;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;200;false;20151015;1
google.fr;facebook.com;1,44E+12;text/html;true;false;true;1;0;www.;www.;GET;200;false;20151015;1
facebook.com;akamaihd.net;1,44E+12;text/css;false;false;true;1;0;www.;fbstatic-a.;GET;200;true;20151015;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151015;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151015;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151015;1
facebook.com;facebook.com;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;200;false;20151015;1
facebook.com;facebook.com;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;200;false;20151015;1
facebook.com;akamaihd.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;fbcdn-photos-b-a.;GET;200;true;20151015;1
facebook.com;akamaihd.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;fbcdn-profile-a.;GET;200;true;20151015;1
facebook.com;fbcdn.net;1,44E+12;image/png;false;false;true;1;0;www.;external-cdg2-1.xx.;GET;200;true;20151015;1
facebook.com;fbcdn.net;1,44E+12;image/png;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151015;1
facebook.com;fbcdn.net;1,44E+12;image/png;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151015;1
facebook.com;fbcdn.net;1,44E+12;image/png;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151015;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;1;0;www.;fbstatic-a.;GET;200;true;20151015;1
facebook.com;akamaihd.net;1,44E+12;image/png;false;false;true;1;0;www.;fbcdn-photos-b-a.;GET;200;true;20151015;1
facebook.com;akamaihd.net;1,44E+12;image/png;false;false;true;1;0;www.;fbcdn-photos-d-a.;GET;200;true;20151015;1
facebook.com;akamaihd.net;1,44E+12;image/png;false;false;true;1;0;www.;fbcdn-photos-d-a.;GET;304;true;20151015;1
facebook.com;akamaihd.net;1,44E+12;image/png;false;false;true;1;0;www.;fbcdn-photos-d-a.;GET;304;true;20151015;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151015;1
facebook.com;akamaihd.net;1,44E+12;image/png;false;false;true;1;0;www.;fbcdn-photos-f-a.;GET;304;true;20151015;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;4;0;www.;www.;POST;200;false;20151015;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;4;0;www.;www.;POST;200;false;20151015;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;4;0;www.;www.;POST;200;false;20151015;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;4;0;www.;www.;GET;200;true;20151015;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;5;0;www.;www.;GET;200;false;20151015;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;4;0;www.;www.;GET;200;true;20151015;1
facebook.com;fbcdn.net;1,44E+12;video/mp4;false;false;true;1;0;www.;video-cdg2-1.xx.;GET;206;true;20151015;1
facebook.com;akamaihd.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;fbcdn-profile-a.;GET;200;true;20151015;1
facebook.com;akamaihd.net;1,44E+12;image/png;false;false;true;1;0;www.;fbstatic-a.;GET;200;true;20151015;1
facebook.com;akamaihd.net;1,44E+12;image/png;false;false;true;1;0;www.;fbstatic-a.;GET;200;true;20151015;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151015;1
facebook.com;akamaihd.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;fbcdn-profile-a.;GET;200;true;20151015;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151015;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151015;1
