id_site_dep;id_site_dest;timest;type_donnee;est_cookie;est_visite;est_httpsecure;url_profondeur;req_profondeur;prefixe_dep;prefixe_dest;methode_html;reponse;no_cache;id_date;id_navigateur
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/jpeg;true;true;false;4;0;www.;www.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/jpeg;true;true;false;4;0;www.;www.;GET;200;true;20151008;1
stumble-upon.com;stumble-upon.com;1,44E+12;image/png;false;false;false;2;0;cdn.;cdn.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/jpeg;true;true;false;4;0;www.;www.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/jpeg;true;true;false;4;0;www.;www.;GET;200;true;20151008;1
springboardplatform.com;springboardplatform.com;1,44E+12;text/xml;false;false;false;18;0;cdn.;cms.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/png;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
springboardplatform.com;springboardplatform.com;1,44E+12;application/xml;false;false;false;18;0;cdn.;cms.;GET;200;false;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/png;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/png;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/png;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/png;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/png;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/png;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/png;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
springboardplatform.com;springboardplatform.com;1,44E+12;application/x-shockwave-flash;false;false;false;18;0;cdn.;cdn.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/jpeg;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
springboardplatform.com;springboardplatform.com;1,44E+12;text/xml;false;false;false;18;0;cdn.;cdn.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/jpeg;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/jpeg;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/jpeg;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
springboardplatform.com;springboardplatform.com;1,44E+12;application/x-shockwave-flash;false;false;false;18;0;cdn.;cdn.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;text/html;true;true;false;3;0;www.;www.;GET;403;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/jpeg;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/png;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
springboardplatform.com;springboardplatform.com;1,44E+12;image/jpeg;false;false;false;18;0;cdn.;cdn.;GET;200;true;20151008;1
springboardplatform.com;imasdk.googleapis.com;1,44E+12;application/x-shockwave-flash;false;false;false;18;0;cdn.;;GET;200;true;20151008;1
springboardplatform.com;imasdk.googleapis.com;1,44E+12;application/x-shockwave-flash;false;false;false;18;0;cdn.;;GET;200;true;20151008;1
worldwideinterweb.com;facebook.com;1,44E+12;text/html;true;false;true;2;0;www.;www.;GET;302;false;20151008;1
springboardplatform.com;2mdn.net;1,44E+12;text/x-cross-domain-policy;false;false;false;18;0;cdn.;s0.;GET;200;true;20151008;1
springboardplatform.com;2mdn.net;1,44E+12;text/xml;false;false;false;18;0;cdn.;s0.;GET;200;true;20151008;1
springboardplatform.com;doubleclick.net;1,44E+12;text/x-cross-domain-policy;true;false;false;18;0;cdn.;pubads.g.;GET;200;true;20151008;1
worldwideinterweb.com;facebook.com;1,44E+12;text/html;true;false;true;2;0;www.;www.;GET;200;false;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/png;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
facebook.com;facebook.com;1,44E+12;application/json;true;true;true;1;0;3-edge-chat.;3-edge-chat.;GET;200;false;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/png;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
facebook.com;facebook.com;1,44E+12;application/json;true;true;true;1;0;3-edge-chat.;3-edge-chat.;GET;200;false;20151008;1
worldwideinterweb.com;worldwideinterweb.com;1,44E+12;image/png;true;true;false;5;0;www.;www.;GET;200;true;20151008;1
facebook.com;akamaihd.net;1,44E+12;application/x-javascript;false;false;true;2;0;www.;fbstatic-a.;GET;200;true;20151008;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;2;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151008;1
facebook.com;facebook.com;1,44E+12;image/png;true;false;true;2;0;www.;www.;GET;200;true;20151008;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;2;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151008;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;2;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151008;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;2;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151008;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;2;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151008;1
facebook.com;facebook.com;1,44E+12;application/json;true;true;true;1;0;3-edge-chat.;3-edge-chat.;GET;200;false;20151008;1
